"arrival_date_year","arrival_date_month","hotel","country","tourist_type","completed_bookings","canceled_bookings"
2017,"June","City Hotel","IRN","Couple",2,2
2017,"June","City Hotel","IRN","Family",0,1
2017,"June","City Hotel","IRN","Single",0,1
2017,"June","City Hotel","ISL","Couple",1,0
2017,"June","City Hotel","ISR","Couple",14,12
2017,"June","City Hotel","ISR","Family",2,1
2017,"June","City Hotel","ISR","Others",0,1
2017,"June","City Hotel","ISR","Single",3,3
2017,"June","City Hotel","ITA","Couple",31,21
2017,"June","City Hotel","ITA","Family",11,5
2017,"June","City Hotel","ITA","Others",4,9
2017,"June","City Hotel","ITA","Single",13,4
2017,"June","City Hotel","JEY","Family",0,1
2017,"June","City Hotel","JPN","Family",0,1
2017,"June","City Hotel","JPN","Others",1,0
2017,"June","City Hotel","JPN","Single",8,0
2017,"June","City Hotel","KEN","Family",1,0
2017,"June","City Hotel","KIR","Single",1,0
2017,"June","City Hotel","KOR","Couple",3,2
2017,"June","City Hotel","KOR","Single",0,1
2017,"June","City Hotel","LTU","Family",0,1
2017,"June","City Hotel","LUX","Couple",6,5
2017,"June","City Hotel","LUX","Family",4,2
2017,"June","City Hotel","LUX","Others",1,0
2017,"June","City Hotel","MAC","Couple",0,1
2017,"June","City Hotel","MAR","Couple",2,1
2017,"June","City Hotel","MDV","Family",0,1
2017,"June","City Hotel","MEX","Couple",2,1
2017,"June","City Hotel","MLT","Couple",1,0
2017,"June","City Hotel","MNE","Family",0,1
2017,"June","City Hotel","MOZ","Couple",0,1
2017,"June","City Hotel","MYT","Couple",0,1
2017,"June","City Hotel","NLD","Couple",50,17
2017,"June","City Hotel","NLD","Family",3,0
2017,"June","City Hotel","NLD","Others",4,3
2017,"June","City Hotel","NLD","Single",12,4
2017,"June","City Hotel","NOR","Couple",13,14
2017,"June","City Hotel","NOR","Family",5,4
2017,"June","City Hotel","NOR","Others",4,0
2017,"June","City Hotel","NOR","Single",1,0
2017,"June","City Hotel","NZL","Couple",4,0
2017,"June","City Hotel","NZL","Family",1,0
2017,"June","City Hotel","OMN","Family",0,1
2017,"June","City Hotel","PAK","Couple",1,0
2017,"June","City Hotel","PAK","Single",1,0
2017,"June","City Hotel","PER","Couple",5,0
2017,"June","City Hotel","PHL","Couple",1,2
2017,"June","City Hotel","PHL","Others",1,1
2017,"June","City Hotel","POL","Couple",12,4
2017,"June","City Hotel","POL","Family",3,4
2017,"June","City Hotel","POL","Others",2,4
2017,"June","City Hotel","POL","Single",4,0
2017,"June","City Hotel","PRI","Single",1,0
2017,"June","City Hotel","PRT","Couple",151,775
2017,"June","City Hotel","PRT","Family",18,11
2017,"June","City Hotel","PRT","Others",8,7
2017,"June","City Hotel","PRT","Single",95,239
2017,"June","City Hotel","PRY","Couple",1,0
2017,"June","City Hotel","ROU","Couple",6,3
2017,"June","City Hotel","ROU","Family",1,1
2017,"June","City Hotel","ROU","Others",1,1
2017,"June","City Hotel","ROU","Single",1,0
2017,"June","City Hotel","RUS","Couple",8,4
2017,"June","City Hotel","RUS","Family",3,2
2017,"June","City Hotel","RUS","Others",1,1
2017,"June","City Hotel","RUS","Single",0,2
2017,"June","City Hotel","SAU","Couple",2,2
2017,"June","City Hotel","SDN","Couple",1,0
2017,"June","City Hotel","SEN","Family",0,1
2017,"June","City Hotel","SGP","Others",1,0
2017,"June","City Hotel","SRB","Couple",2,0
2017,"June","City Hotel","SVK","Family",0,1
2017,"June","City Hotel","SVN","Couple",1,0
2017,"June","City Hotel","SVN","Family",0,1
2017,"June","City Hotel","SWE","Couple",30,8
2017,"June","City Hotel","SWE","Family",6,2
2017,"June","City Hotel","SWE","Others",4,2
2017,"June","City Hotel","SWE","Single",8,0
2017,"June","City Hotel","TUN","Couple",0,1
2017,"June","City Hotel","TUR","Single",3,1
2017,"June","City Hotel","TWN","Couple",1,0
2017,"June","City Hotel","UKR","Couple",1,1
2017,"June","City Hotel","UKR","Single",1,0
2017,"June","City Hotel","USA","Couple",59,18
2017,"June","City Hotel","USA","Family",11,3
2017,"June","City Hotel","USA","Others",9,4
2017,"June","City Hotel","USA","Single",11,3
2017,"June","City Hotel","UZB","Single",1,0
2017,"June","City Hotel","VEN","Family",1,0
2017,"June","City Hotel","VNM","Couple",1,0
2017,"June","City Hotel","ZAF","Couple",3,0
2017,"June","City Hotel","ZAF","Family",0,1
2017,"June","Resort Hotel","ARE","Family",0,2
2017,"June","Resort Hotel","ARG","Couple",6,0
2017,"June","Resort Hotel","ARG","Family",0,1
2017,"June","Resort Hotel","AUS","Couple",3,0
2017,"June","Resort Hotel","AUS","Family",0,1
2017,"June","Resort Hotel","AUS","Single",0,1
2017,"June","Resort Hotel","AUT","Couple",6,0
2017,"June","Resort Hotel","AUT","Family",1,0
2017,"June","Resort Hotel","BEL","Couple",14,3
2017,"June","Resort Hotel","BEL","Single",1,0
2017,"June","Resort Hotel","BRA","Couple",7,2
2017,"June","Resort Hotel","BRA","Family",1,3
2017,"June","Resort Hotel","BRA","Single",1,0
2017,"June","Resort Hotel","CN","Couple",65,4
2017,"June","Resort Hotel","CN","Family",4,0
2017,"June","Resort Hotel","CN","Others",1,0
2017,"June","Resort Hotel","CN","Single",4,0
2017,"June","Resort Hotel","COL","Couple",1,0
2017,"June","Resort Hotel","CYP","Couple",1,0
2017,"June","Resort Hotel","CZE","Couple",2,0
2017,"June","Resort Hotel","CHE","Couple",12,5
2017,"June","Resort Hotel","CHE","Family",2,1
2017,"June","Resort Hotel","CHE","Single",0,1
2017,"June","Resort Hotel","CHN","Couple",2,0
2017,"June","Resort Hotel","CHN","Family",1,0
2017,"June","Resort Hotel","CHN","Single",1,0
2017,"June","Resort Hotel","DEU","Couple",20,8
2017,"June","Resort Hotel","DEU","Family",0,4
2017,"June","Resort Hotel","DEU","Others",1,0
2017,"June","Resort Hotel","DEU","Single",0,2
2017,"June","Resort Hotel","DNK","Couple",6,0
2017,"June","Resort Hotel","DNK","Single",2,0
2017,"June","Resort Hotel","ESP","Couple",54,23
2017,"June","Resort Hotel","ESP","Family",11,9
2017,"June","Resort Hotel","ESP","Others",2,2
2017,"June","Resort Hotel","ESP","Single",2,8
2017,"June","Resort Hotel","FIN","Couple",4,1
2017,"June","Resort Hotel","FIN","Family",1,1
2017,"June","Resort Hotel","FRA","Couple",22,9
2017,"June","Resort Hotel","FRA","Family",2,1
2017,"June","Resort Hotel","GBR","Couple",247,63
2017,"June","Resort Hotel","GBR","Family",10,27
2017,"June","Resort Hotel","GBR","Others",5,0
2017,"June","Resort Hotel","GBR","Single",15,4
2017,"June","Resort Hotel","HRV","Family",1,0
2017,"June","Resort Hotel","HUN","Couple",5,0
2017,"June","Resort Hotel","IDN","Couple",0,2
2017,"June","Resort Hotel","IRL","Couple",95,62
2017,"June","Resort Hotel","IRL","Family",15,14
2017,"June","Resort Hotel","IRL","Others",3,1
2017,"June","Resort Hotel","IRL","Single",3,2
2017,"June","Resort Hotel","IRN","Couple",1,0
2017,"June","Resort Hotel","ISR","Couple",0,2
2017,"June","Resort Hotel","ISR","Family",0,1
2017,"June","Resort Hotel","ITA","Couple",8,4
2017,"June","Resort Hotel","ITA","Family",1,0
2017,"June","Resort Hotel","JOR","Couple",1,0
2017,"June","Resort Hotel","JPN","Couple",1,0
2017,"June","Resort Hotel","KAZ","Family",0,1
2017,"June","Resort Hotel","LBN","Couple",0,2
2017,"June","Resort Hotel","LTU","Couple",1,0
2017,"June","Resort Hotel","LUX","Couple",3,1
2017,"June","Resort Hotel","LVA","Couple",1,1
2017,"June","Resort Hotel","MAC","Single",1,0
2017,"June","Resort Hotel","MAR","Couple",1,0
2017,"June","Resort Hotel","MDV","Couple",1,0
2017,"June","Resort Hotel","NGA","Family",0,1
2017,"June","Resort Hotel","NLD","Couple",3,0
2017,"June","Resort Hotel","NLD","Family",0,3
2017,"June","Resort Hotel","NLD","Others",1,0
2017,"June","Resort Hotel","NLD","Single",2,0
2017,"June","Resort Hotel","NOR","Couple",6,1
2017,"June","Resort Hotel","NOR","Family",1,0
2017,"June","Resort Hotel","NOR","Others",1,0
2017,"June","Resort Hotel","NZL","Couple",2,0
2017,"June","Resort Hotel","PAK","Family",0,2
2017,"June","Resort Hotel","PHL","Couple",0,1
2017,"June","Resort Hotel","POL","Couple",10,8
2017,"June","Resort Hotel","POL","Family",1,1
2017,"June","Resort Hotel","PRT","Couple",155,238
2017,"June","Resort Hotel","PRT","Family",22,35
2017,"June","Resort Hotel","PRT","Others",9,9
2017,"June","Resort Hotel","PRT","Single",96,27
2017,"June","Resort Hotel","ROU","Couple",4,0
2017,"June","Resort Hotel","ROU","Family",4,1
2017,"June","Resort Hotel","RUS","Couple",4,3
2017,"June","Resort Hotel","RUS","Family",2,3
2017,"June","Resort Hotel","RUS","Single",0,1
2017,"June","Resort Hotel","SVK","Couple",0,1
2017,"June","Resort Hotel","SVK","Family",0,1
2017,"June","Resort Hotel","SVN","Couple",0,1
2017,"June","Resort Hotel","SWE","Couple",4,1
2017,"June","Resort Hotel","SWE","Others",1,0
2017,"June","Resort Hotel","SWE","Single",1,0
2017,"June","Resort Hotel","TGO","Couple",1,0
2017,"June","Resort Hotel","URY","Couple",0,1
2017,"June","Resort Hotel","USA","Couple",16,7
2017,"June","Resort Hotel","USA","Family",4,2
2017,"June","Resort Hotel","USA","Others",1,0
2017,"June","Resort Hotel","USA","Single",2,0
2017,"March","City Hotel","AGO","Couple",5,1
2017,"March","City Hotel","AGO","Family",2,0
2017,"March","City Hotel","AGO","Others",0,1
2017,"March","City Hotel","AGO","Single",4,3
2017,"March","City Hotel","ARE","Couple",0,4
2017,"March","City Hotel","ARE","Family",0,2
2017,"March","City Hotel","ARG","Couple",2,1
2017,"March","City Hotel","ARG","Single",1,1
2017,"March","City Hotel","AUS","Couple",5,0
2017,"March","City Hotel","AUS","Single",1,0
2017,"March","City Hotel","AUT","Couple",18,24
2017,"March","City Hotel","AUT","Others",0,1
2017,"March","City Hotel","AUT","Single",4,4
2017,"March","City Hotel","AZE","Couple",1,2
2017,"March","City Hotel","AZE","Others",1,1
2017,"March","City Hotel","BEL","Couple",37,8
2017,"March","City Hotel","BEL","Family",1,0
2017,"March","City Hotel","BEL","Others",3,0
2017,"March","City Hotel","BEL","Single",9,0
2017,"March","City Hotel","BGR","Couple",2,0
2017,"March","City Hotel","BIH","Couple",1,0
2017,"March","City Hotel","BLR","Family",1,0
2017,"March","City Hotel","BRA","Couple",58,26
2017,"March","City Hotel","BRA","Family",8,5
2017,"March","City Hotel","BRA","Others",5,1
2017,"March","City Hotel","BRA","Single",6,1
2017,"March","City Hotel","CN","Couple",24,9
2017,"March","City Hotel","CN","Family",1,0
2017,"March","City Hotel","CN","Others",1,1
2017,"March","City Hotel","CN","Single",3,2
2017,"March","City Hotel","CPV","Single",1,0
2017,"March","City Hotel","CRI","Couple",1,0
2017,"March","City Hotel","CRI","Single",1,0
2017,"March","City Hotel","CUB","Single",1,0
2017,"March","City Hotel","CZE","Couple",2,2
2017,"March","City Hotel","CZE","Single",1,0
2017,"March","City Hotel","CHE","Couple",24,8
2017,"March","City Hotel","CHE","Family",2,2
2017,"March","City Hotel","CHE","Others",4,2
2017,"March","City Hotel","CHE","Single",3,1
2017,"March","City Hotel","CHN","Couple",14,7
2017,"March","City Hotel","CHN","Family",0,1
2017,"March","City Hotel","CHN","Others",2,2
2017,"March","City Hotel","CHN","Single",5,0
2017,"March","City Hotel","DEU","Couple",174,68
2017,"March","City Hotel","DEU","Family",0,1
2017,"March","City Hotel","DEU","Others",10,6
2017,"March","City Hotel","DEU","Single",26,11
2017,"March","City Hotel","DNK","Couple",9,3
2017,"March","City Hotel","DNK","Family",1,4
2017,"March","City Hotel","DNK","Others",0,1
2017,"March","City Hotel","DNK","Single",1,2
2017,"March","City Hotel","DZA","Couple",3,0
2017,"March","City Hotel","DZA","Single",1,1
2017,"March","City Hotel","ECU","Couple",1,0
2017,"March","City Hotel","ECU","Family",1,0
2017,"March","City Hotel","ECU","Single",1,0
2017,"March","City Hotel","EGY","Couple",0,1
2017,"March","City Hotel","EGY","Family",0,1
2017,"March","City Hotel","ESP","Couple",27,21
2017,"March","City Hotel","ESP","Family",8,6
2017,"March","City Hotel","ESP","Others",8,7
2017,"March","City Hotel","ESP","Single",40,1
2017,"March","City Hotel","EST","Couple",1,1
2017,"March","City Hotel","EST","Family",0,2
2017,"March","City Hotel","ETH","Single",0,1
2017,"March","City Hotel","FIN","Couple",9,3
2017,"March","City Hotel","FIN","Others",1,0
2017,"March","City Hotel","FIN","Single",5,0
2017,"March","City Hotel","FRA","Couple",353,75
2017,"March","City Hotel","FRA","Family",7,3
2017,"March","City Hotel","FRA","Others",15,12
2017,"March","City Hotel","FRA","Single",85,2
2017,"March","City Hotel","GBR","Couple",154,60
2017,"March","City Hotel","GBR","Family",6,1
2017,"March","City Hotel","GBR","Others",10,4
2017,"March","City Hotel","GBR","Single",50,11
2017,"March","City Hotel","GRC","Couple",2,3
2017,"March","City Hotel","GRC","Family",0,2
2017,"March","City Hotel","GRC","Others",0,2
2017,"March","City Hotel","GRC","Single",2,1
2017,"March","City Hotel","HKG","Single",0,1
2017,"March","City Hotel","HRV","Couple",1,0
2017,"March","City Hotel","HRV","Single",1,0
2017,"March","City Hotel","HUN","Couple",12,6
2017,"March","City Hotel","HUN","Family",1,2
2017,"March","City Hotel","HUN","Others",1,0
2017,"March","City Hotel","HUN","Single",1,0
2017,"March","City Hotel","IND","Couple",4,0
2017,"March","City Hotel","IRL","Couple",48,18
2017,"March","City Hotel","IRL","Family",0,1
2017,"March","City Hotel","IRL","Others",11,6
2017,"March","City Hotel","IRL","Single",12,2
2017,"March","City Hotel","IRN","Couple",3,0
2017,"March","City Hotel","IRN","Family",1,1
2017,"March","City Hotel","IRN","Others",1,1
2017,"March","City Hotel","ISR","Couple",64,2
2017,"March","City Hotel","ISR","Others",1,0
2017,"March","City Hotel","ISR","Single",21,1
2017,"March","City Hotel","ITA","Couple",58,39
2017,"March","City Hotel","ITA","Family",6,3
2017,"March","City Hotel","ITA","Others",9,4
2017,"March","City Hotel","ITA","Single",17,2
2017,"March","City Hotel","JPN","Couple",2,1
2017,"March","City Hotel","JPN","Others",1,0
2017,"March","City Hotel","JPN","Single",0,1
2017,"March","City Hotel","KEN","Others",0,1
2017,"March","City Hotel","KOR","Couple",1,1
2017,"March","City Hotel","KOR","Single",1,0
2017,"March","City Hotel","LKA","Single",3,0
2017,"March","City Hotel","LTU","Couple",1,0
2017,"March","City Hotel","LUX","Couple",4,4
2017,"March","City Hotel","LUX","Family",1,0
2017,"March","City Hotel","LUX","Others",1,1
2017,"March","City Hotel","LUX","Single",2,0
2017,"March","City Hotel","LVA","Couple",3,1
2017,"March","City Hotel","MAC","Couple",0,7
2017,"March","City Hotel","MAR","Couple",2,2
2017,"March","City Hotel","MAR","Family",0,1
2017,"March","City Hotel","MEX","Couple",1,0
2017,"March","City Hotel","MEX","Single",1,0
2017,"March","City Hotel","MLT","Couple",0,1
2017,"March","City Hotel","MUS","Couple",1,0
2017,"March","City Hotel","MYS","Single",0,1
2017,"March","City Hotel","NGA","Couple",0,2
2017,"March","City Hotel","NLD","Couple",43,14
2017,"March","City Hotel","NLD","Family",2,1
2017,"March","City Hotel","NLD","Others",2,1
2017,"March","City Hotel","NLD","Single",10,5
2017,"March","City Hotel","NOR","Couple",3,5
2017,"March","City Hotel","PER","Couple",0,2
2017,"March","City Hotel","PER","Others",1,0
2017,"March","City Hotel","PHL","Couple",1,0
2017,"March","City Hotel","POL","Couple",13,10
2017,"March","City Hotel","POL","Family",2,1
2017,"March","City Hotel","POL","Single",2,0
2017,"March","City Hotel","PRT","Couple",164,501
2017,"March","City Hotel","PRT","Family",19,6
2017,"March","City Hotel","PRT","Others",10,8
2017,"March","City Hotel","PRT","Single",134,120
2017,"March","City Hotel","ROU","Couple",5,5
2017,"March","City Hotel","ROU","Family",0,1
2017,"March","City Hotel","ROU","Single",3,0
2017,"March","City Hotel","RUS","Couple",7,5
2017,"March","City Hotel","RUS","Family",2,0
2017,"March","City Hotel","RUS","Others",1,3
2017,"March","City Hotel","SAU","Couple",0,2
2017,"March","City Hotel","SAU","Single",2,0
2017,"March","City Hotel","SEN","Couple",0,2
2017,"March","City Hotel","SGP","Couple",1,0
2017,"March","City Hotel","SRB","Couple",1,0
2017,"March","City Hotel","SVK","Single",1,0
2017,"March","City Hotel","SWE","Couple",13,2
2017,"March","City Hotel","SWE","Family",1,1
2017,"March","City Hotel","SWE","Single",11,0
2017,"March","City Hotel","THA","Couple",0,1
2017,"March","City Hotel","TUR","Couple",3,6
2017,"March","City Hotel","TUR","Family",1,0
2017,"March","City Hotel","TUR","Single",3,0
2017,"March","City Hotel","TWN","Family",0,1
2017,"March","City Hotel","UKR","Couple",1,0
2017,"March","City Hotel","URY","Others",0,2
2017,"March","City Hotel","USA","Couple",32,11
2017,"March","City Hotel","USA","Family",2,4
2017,"March","City Hotel","USA","Others",1,1
2017,"March","City Hotel","USA","Single",13,1
2017,"March","City Hotel","ZAF","Couple",1,0
2017,"March","City Hotel","ZAF","Single",0,2
2017,"March","Resort Hotel","AGO","Couple",1,0
2017,"March","Resort Hotel","AUS","Family",0,1
2017,"March","Resort Hotel","AUT","Couple",17,0
2017,"March","Resort Hotel","AUT","Single",8,0
2017,"March","Resort Hotel","BEL","Couple",21,1
2017,"March","Resort Hotel","BEL","Family",1,0
2017,"March","Resort Hotel","BEL","Others",2,0
2017,"March","Resort Hotel","BEL","Single",11,1
2017,"March","Resort Hotel","BRA","Couple",3,2
2017,"March","Resort Hotel","BRA","Family",0,1
2017,"March","Resort Hotel","BRA","Others",2,0
2017,"March","Resort Hotel","BRA","Single",1,0
2017,"March","Resort Hotel","CN","Couple",24,4
2017,"March","Resort Hotel","CN","Single",6,1
2017,"March","Resort Hotel","COL","Couple",1,0
2017,"March","Resort Hotel","CZE","Couple",1,0
2017,"March","Resort Hotel","CHE","Couple",7,0
2017,"March","Resort Hotel","CHE","Single",2,1
2017,"March","Resort Hotel","CHN","Couple",18,1
2017,"March","Resort Hotel","CHN","Family",1,0
